ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year,Age,Has_Kids_Teens,Customer_Tenure,Total_Spending,Age_Group,Income_Group,Education_Num
8911,1967,PhD,Married,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,2013,47,True,1,702,46-60,Medium,4
3706,1978,Graduation (Unspecified),Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,2013,36,True,1,94,31-45,Low,2
3628,1987,Basic Education,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,2013,27,True,1,80,18-30,Low,1
10175,1958,PhD,Previously Married,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2013,56,True,1,22,46-60,Low,4
8985,1964,Master,Cohabiting,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,2012,50,True,2,1211,46-60,High,3
9888,1969,Graduation (Unspecified),Cohabiting,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,2014,45,False,0,1091,31-45,High,2
5263,1977,Master,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,37,True,1,55,31-45,Low,3
1020,1973,Graduation (Unspecified),Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,2014,41,False,0,1366,31-45,High,2
9503,1980,Graduation (Unspecified),Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,2012,34,False,2,313,31-45,Low,2
10613,1958,PhD,Cohabiting,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,2014,56,True,0,62,46-60,Low,4
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,42,True,1,92,31-45,Low,3
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,2014,43,True,0,72,31-45,Low,4
5863,1953,Graduation (Unspecified),Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,2013,61,True,1,655,60+,Low,2
6730,1954,Graduation (Unspecified),Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,2012,60,True,2,54,46-60,Low,2
10749,1991,Graduation (Unspecified),Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,2012,23,False,2,178,18-30,Low,2
6287,1986,Graduation (Unspecified),Cohabiting,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,2013,28,True,1,36,18-30,Low,2
5985,1965,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,2012,49,True,2,122,46-60,Low,3
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,2013,48,True,1,122,46-60,Low,3
4002,1960,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,2013,54,True,1,1123,46-60,High,4
966,1966,Graduation (Unspecified),Married,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,2013,48,True,1,691,46-60,Low,2
4767,1965,Master,Married,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,2014,49,False,0,1363,46-60,High,3
9725,1966,PhD,Cohabiting,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,2014,48,True,0,12,46-60,Low,4
5740,1970,Master,Previously Married,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,2013,44,True,1,56,31-45,Low,3
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,31,True,1,37,31-45,Low,3
7290,1985,Graduation (Unspecified),Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,2012,29,False,2,968,18-30,High,2
3846,1974,Graduation (Unspecified),Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,2012,40,True,2,270,31-45,Low,2
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,2013,63,False,1,278,60+,Medium,4
4507,1952,Graduation (Unspecified),Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,2012,62,False,2,1250,60+,High,2
11013,1987,Graduation (Unspecified),Cohabiting,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013,27,False,1,938,18-30,Medium,2
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,2012,65,True,2,1178,60+,Medium,3
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,2013,27,False,1,653,18-30,Low,4
2055,1973,PhD,Previously Married,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,2014,41,True,0,49,31-45,Low,4
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,2014,50,True,0,506,46-60,Medium,4
4415,1961,Graduation (Unspecified),Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,2012,53,True,2,38,46-60,Low,2
3005,1992,Graduation (Unspecified),Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,2014,22,False,0,1650,18-30,High,2
2223,1965,Master,Previously Married,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,2012,49,True,2,1826,46-60,Medium,3
4817,1956,Graduation (Unspecified),Previously Married,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2012,58,False,2,18,46-60,Low,2
2875,1978,Graduation (Unspecified),Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,2014,36,False,0,906,31-45,Medium,2
10536,1971,PhD,Cohabiting,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2014,43,True,0,46,31-45,Low,4
3807,1955,Graduation (Unspecified),Cohabiting,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,2012,59,True,2,766,46-60,Medium,2
9197,1953,Graduation (Unspecified),Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,61,True,0,47,60+,Low,2
10832,1958,Graduation (Unspecified),Cohabiting,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,2013,56,False,1,467,46-60,Low,2
6421,1961,Graduation (Unspecified),Cohabiting,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,2013,53,False,1,2116,46-60,High,2
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,2013,33,False,1,1298,31-45,High,4
577,1976,Master,Cohabiting,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,38,True,1,22,31-45,Low,3
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,2014,46,True,0,396,46-60,Low,3
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,36,True,1,20,31-45,Low,4
3535,1965,Graduation (Unspecified),Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,2014,49,False,0,967,46-60,Medium,2
247,1971,Graduation (Unspecified),Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,2012,43,True,2,357,31-45,Low,2
8707,1956,Graduation (Unspecified),Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,2012,58,False,2,1401,46-60,High,2
9523,1982,Graduation (Unspecified),Cohabiting,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,32,True,1,15,31-45,Low,2
6295,1977,Graduation (Unspecified),Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,2013,37,True,1,981,31-45,Medium,2
10914,1970,Graduation (Unspecified),Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,2013,44,True,1,17,31-45,Low,2
1509,1958,PhD,Cohabiting,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,2013,56,False,1,523,46-60,High,4
5577,1983,Graduation (Unspecified),Cohabiting,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2014,31,True,0,23,31-45,Low,2
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,2014,56,False,0,1192,46-60,High,4
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,2014,40,True,0,133,31-45,Low,4
4944,1959,Graduation (Unspecified),Cohabiting,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,2013,55,False,1,777,46-60,High,2
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,42,True,1,73,31-45,Low,4
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,49,True,0,121,46-60,Medium,4
9964,1979,Graduation (Unspecified),Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,2013,35,True,1,424,31-45,Medium,2
4790,1958,Graduation (Unspecified),Previously Married,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,2014,56,True,0,868,46-60,High,2
10245,1986,Master,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,2012,28,False,2,756,18-30,High,3
1109,1982,Master,Cohabiting,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,32,True,1,12,31-45,Low,3
6001,1979,Graduation (Unspecified),Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,2013,35,True,1,937,31-45,Medium,2
5538,1975,Graduation (Unspecified),Previously Married,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,2013,39,False,1,1862,31-45,High,2
10552,1979,Master,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,2013,35,True,1,367,31-45,Medium,3
1545,1986,Graduation (Unspecified),Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,2013,28,True,1,443,18-30,Low,2
7409,1970,Graduation (Unspecified),Cohabiting,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,2013,44,True,1,267,31-45,Medium,2
4444,1972,Graduation (Unspecified),Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2014,42,True,0,61,31-45,Low,2
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,2013,54,False,1,1323,46-60,High,4
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,62,True,0,63,60+,Low,4
10065,1970,Master,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,44,False,1,64,31-45,Low,3
4741,1974,Master,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,2014,40,True,0,562,31-45,Medium,3
246,1965,Graduation (Unspecified),Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,2014,49,True,0,312,46-60,Medium,2
375,1954,Graduation (Unspecified),Previously Married,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,2013,60,False,1,1156,46-60,High,2
1524,1983,Master,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,2013,31,False,1,1104,31-45,High,3
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,2014,41,True,0,16,31-45,Medium,4
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,2014,54,False,0,2008,46-60,High,3
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,30,True,1,44,18-30,Low,4
4356,1971,Graduation (Unspecified),Cohabiting,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,2013,43,True,1,1574,31-45,High,2
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,2013,31,True,1,63,31-45,Low,4
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,2013,31,False,1,426,31-45,Low,3
880,1966,Basic Education,Cohabiting,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,2013,48,False,1,96,46-60,Low,1
2320,1978,Master,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,2013,36,True,1,635,31-45,Low,3
850,1968,Graduation (Unspecified),Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,2013,46,True,1,757,46-60,High,2
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,2012,35,True,2,125,31-45,Low,4
675,1973,Master,Previously Married,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,2013,41,True,1,332,31-45,Medium,3
5025,1979,Graduation (Unspecified),Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2013,35,True,1,135,31-45,Low,2
2308,1954,Graduation (Unspecified),Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,2012,60,True,2,330,46-60,Low,2
5995,1962,Graduation (Unspecified),Previously Married,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,2012,52,True,2,384,46-60,Low,2
6749,1966,Graduation (Unspecified),Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,2012,48,True,2,1722,46-60,High,2
1010,1977,Graduation (Unspecified),Cohabiting,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,2014,37,True,0,78,31-45,Low,2
8977,1985,Basic Education,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,29,False,1,24,18-30,Low,1
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,2013,63,True,1,957,60+,Medium,3
606,1967,Graduation (Unspecified),Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,47,True,1,15,46-60,Low,2
5961,1978,Graduation (Unspecified),Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,36,True,0,57,31-45,Low,2
7613,1974,Master,Cohabiting,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,2014,40,True,0,326,31-45,Low,3
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2012,46,True,2,77,46-60,Low,4
8015,1962,PhD,Previously Married,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013,52,False,1,1313,46-60,High,4
10617,1989,Master,Previously Married,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,2014,25,False,0,30,18-30,Low,3
11166,1961,Graduation (Unspecified),Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,2013,53,True,1,315,46-60,Low,2
849,1953,Master,Cohabiting,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,61,True,1,660,60+,Medium,3
523,1989,Graduation (Unspecified),Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,25,True,1,74,18-30,Low,2
4066,1978,Master,Previously Married,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,2014,36,True,0,46,31-45,Low,3
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,52,True,1,86,46-60,Low,4
819,1945,Graduation (Unspecified),Previously Married,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,2013,69,False,1,1103,60+,Medium,2
4961,1974,Master,Cohabiting,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,2014,40,True,0,61,31-45,Low,3
749,1981,Graduation (Unspecified),Cohabiting,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,2013,33,True,1,145,31-45,Low,2
5430,1956,Graduation (Unspecified),Cohabiting,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,2012,58,True,2,684,46-60,Medium,2
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,2013,60,True,1,411,46-60,Medium,4
10525,1986,Graduation (Unspecified),Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,2012,28,True,2,27,18-30,Low,2
1453,1943,PhD,Previously Married,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,2013,71,False,1,1060,60+,Medium,4
8310,1964,Graduation (Unspecified),Cohabiting,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,2012,50,True,2,1459,46-60,Medium,2
10710,1979,Graduation (Unspecified),Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2012,35,True,2,18,31-45,Low,2
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,2014,54,True,0,237,46-60,Medium,3
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,2014,51,True,0,48,46-60,Low,4
967,1976,Graduation (Unspecified),Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,2013,38,True,1,515,31-45,Low,2
1077,1974,Graduation (Unspecified),Cohabiting,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,2012,40,False,2,1020,31-45,Medium,2
7959,1961,Graduation (Unspecified),Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,2014,53,False,0,1370,46-60,High,2
640,1951,Graduation (Unspecified),Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,2013,63,True,1,1026,60+,Medium,2
4252,1965,Graduation (Unspecified),Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,2014,49,True,0,301,46-60,Low,2
8432,1956,Graduation (Unspecified),Cohabiting,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,2012,58,True,2,684,46-60,Medium,2
6218,1965,Graduation (Unspecified),Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,2012,49,True,2,499,46-60,Medium,2
6905,1994,Graduation (Unspecified),Cohabiting,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,2012,20,False,2,1004,18-30,High,2
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,2013,40,True,1,218,31-45,Low,4
3598,1972,Graduation (Unspecified),Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,2013,42,True,1,606,31-45,Medium,2
6116,1968,Master,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2013,46,True,1,75,46-60,Low,3
6263,1968,Graduation (Unspecified),Cohabiting,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,2012,46,True,2,106,46-60,Low,2
10486,1948,Graduation (Unspecified),Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,2013,66,False,1,990,60+,High,2
2410,1969,Graduation (Unspecified),Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,2014,45,False,0,1097,31-45,High,2
193,1996,Basic Education,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,2014,18,False,0,16,18-30,Low,1
3363,1974,Master,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2014,40,False,0,34,31-45,Low,3
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,2012,24,False,2,1711,18-30,High,4
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,2014,57,True,0,438,46-60,Medium,3
8686,1979,Basic Education,Cohabiting,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,35,True,1,75,31-45,Low,1
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,2013,54,True,1,225,46-60,Low,3
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2012,62,True,2,18,60+,Low,3
10669,1981,Graduation (Unspecified),Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,2013,33,True,1,470,31-45,Medium,2
2918,1981,Graduation (Unspecified),Previously Married,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,33,True,1,91,31-45,Low,2
359,1950,Graduation (Unspecified),Cohabiting,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,2013,64,True,1,504,60+,Low,2
8387,1957,Graduation (Unspecified),Married,43140.0,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,2013,57,True,1,235,46-60,Low,2
1829,1961,PhD,Previously Married,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,2013,53,True,1,1232,46-60,Medium,4
